# Robot File 
# Label, 350_m20_comissioning_within_half_radius Tile 2
# Date and Time file was created/configured: 16-June-21 16:56:48
# Radial Offset Adjustment, -9999
# Radial offset is in millimetre(mm) with +ve values actioning radial outward movement 
# and -ve values actioning radial inward movement of the magnets. 
# Temp1, -9999
# Temp2, -9999
# Temp1 is the temperature the distortion code assumed the field would be observed at, 
# and Temp2 is the actual temperature it is going to be observed at in degrees C. 
# Radial Scale factor, 1.0
# Radial scale factor is thermal coefficient of invar times temperature difference 
# applied radially relative to the plate centre.

Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Gre,353.92658688933585,426.2427113107809,90,280.9479021216946,2,TR,Gre25,[0],-999999,25,NA,4.58413825258571
circular_magnet,Mag,307.48788054443594,101.99085068847646,90,96.33747203159203,2,TR,Mag26,[0],-999999,26,NA,4.82860686303678
circular_magnet,Mag,206.56926212848236,458.6454843258116,90,232.2358356337525,2,TR,Mag27,[0],-999999,27,NA,2.51051709947361
rectangular_magnet,R01,322.19761160592736,467.947974235115,180,308.930264713418,2,I,R01,[0],2388396128933877248,1,A,0.982932358837278
rectangular_magnet,R02,254.23459800177153,311.5429172816497,180,-1.1324489768324497,2,I,R02,[0],2391434148280592896,2,B,4.52568824372712
rectangular_magnet,R03,390.2924646998713,161.9396973171315,180,-108.35498269069598,2,I,R03,[0],2385368280069613568,3,C,4.4432528730872
rectangular_magnet,R04,211.40762131505437,189.57696363938538,180,202.7614910582357,2,I,R04,[0],2385482771013001728,4,D,0.502851548484572
rectangular_magnet,R05,303.3790002602781,454.0941922788104,180,313.2683524561464,2,I,R05,[0],2388399805425924096,5,I,0.769030716941569
rectangular_magnet,R06,490.2540028579597,318.8351016652706,180,106.10227964806415,2,I,R06,[0],2382370255457668096,6,J,5.80864852797503
rectangular_magnet,R07,458.0580079710519,259.5351253522445,180,70.991931574369,2,I,R07,[0],2382367197441207296,7,K,0.778958754720713
rectangular_magnet,R08,269.11819634579746,456.59931123193,180,317.6707919592003,2,I,R08,[0],2388415168523999744,8,L,0.439826871282016
rectangular_magnet,R09,450.6062113291576,276.15116950774893,180,71.45151915097972,2,I,R09,[0],2382367575398347264,9,M,0.652343367060763
rectangular_magnet,R10,252.9644081257006,221.08459709704857,180,178.23689044994558,2,I,R10,[0],2385477032936687104,10,N,1.0122548426769
rectangular_magnet,R11,164.85392326065664,217.16740512163804,180,184.6160103054499,2,I,R11,[0],2391509262964054016,11,O,1.15981737397294
rectangular_magnet,R12,346.46761371012553,256.4199553282007,180,-139.49426721003863,2,I,R12,[0],2385398761452656128,12,P,4.58960538343146
rectangular_magnet,R13,362.96260392423477,384.8314823354626,180,113.77816641838706,2,I,R13,[0],2388405509142316032,13,Q,4.38661859337601
rectangular_magnet,R14,290.70790269123137,420.34947664110723,180,282.39341273589116,2,I,R14,[0],2388412552888548352,14,R,1.24812755848293
rectangular_magnet,R15,427.4606000230981,381.1574270757304,180,122.3684560228603,2,I,R15,[0],2382380872617135104,15,S,4.81199204720962
rectangular_magnet,R16,232.56066920143013,345.988435166806,180,-14.876915076281136,2,I,R16,[0],2391438958643976192,16,T,5.18763476498104
rectangular_magnet,R17,411.5626499377224,315.99001373524555,180,96.33900223144383,2,I,R17,[0],2382396819831144448,17,E,5.84020210301093
rectangular_magnet,R18,283.7226812390072,306.72095469757664,180,176.56332890660687,2,I,R18,[0],2391418209657328128,18,F,2.25115698289773
rectangular_magnet,R19,202.75010251793333,225.5746430078225,180,194.23393509494966,2,I,R19,[0],2391488677185490944,19,G,0.941605097950577
rectangular_magnet,R20,517.9229013031756,216.87424367730654,180,24.325404691570043,2,I,R20,[0],2382261957857678848,20,H,1.69318606846494
rectangular_magnet,R21,383.51248792398707,491.5385926545405,180,271.4347828804236,2,I,R21,[0],2388329745918987264,21,U,1.94802245827718
rectangular_magnet,R22,389.3283864502027,126.49953441489507,180,-97.3265642208595,2,I,R22,[0],-999999,22,GS1,4.36822568567401
rectangular_magnet,R23,264.12997683565493,130.47534252950598,180,-112.1867095614636,2,I,R23,[0],-999999,23,GS2,5.34678810581733
rectangular_magnet,R24,182.40049603777865,411.3312434078365,180,173.66303288933798,2,I,R24,[0],-999999,24,GS3,2.42613147431517
rectangular_magnet,R25,379.74821016696535,417.7207606118356,180,108.2961275440573,2,I,R25,[0],-999999,25,GS4,4.58413825258571
rectangular_magnet,R26,280.3078277340552,101.82841967861788,180,-90.32132214831938,2,I,R26,[0],-999999,26,GS5,4.82860686303678
rectangular_magnet,R27,207.32426006189678,431.5064471933563,180,178.39380143848953,2,I,R27,[0],-999999,27,GS6,2.51051709947361
