# Robot File 
# Label, 350_m20_comissioning_within_half_radius Tile 1
# Date and Time file was created/configured: 16-June-21 16:56:34
# Radial Offset Adjustment, -9999
# Radial offset is in millimetre(mm) with +ve values actioning radial outward movement 
# and -ve values actioning radial inward movement of the magnets. 
# Temp1, -9999
# Temp2, -9999
# Temp1 is the temperature the distortion code assumed the field would be observed at, 
# and Temp2 is the actual temperature it is going to be observed at in degrees C. 
# Radial Scale factor, 1.0
# Radial scale factor is thermal coefficient of invar times temperature difference 
# applied radially relative to the plate centre.

Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
rectangular_magnet,R12,228.08346256765105,334.4468304076135,180,10.49159417496918,1,I,R12,[0],2391445658793276416,12,P,4.60155397872351
rectangular_magnet,R13,337.7131427882229,393.0344008140463,180,129.4475007832321,1,I,R13,[0],2388414962365570048,13,Q,3.9084684305131
rectangular_magnet,R14,205.56897707638598,284.5858747136482,180,-19.140165968634278,1,I,R14,[0],2391495141111578624,14,R,4.70315769344234
rectangular_magnet,R15,326.1086531677509,193.0512586888934,180,-137.79807549637638,1,I,R15,[0],2385416624220969984,15,S,5.37684202813432
rectangular_magnet,R16,360.8808215489806,270.7006476895116,180,-139.05651527697887,1,I,R16,[0],2382401866417328128,16,T,4.17384895155025
rectangular_magnet,R17,392.5914181532329,390.7129076254483,180,318.5889372467301,1,I,R17,[0],2388386989243317760,17,E,1.57917357071508
rectangular_magnet,R18,450.9140176501537,339.4757278390747,180,110.67889372207611,1,I,R18,[0],2382384450325325824,18,F,5.44951439102618
rectangular_magnet,R19,249.2606952276269,194.46767882820592,180,206.37577489242318,1,I,R19,[0],2391483145267518464,19,G,0.238156015827959
rectangular_magnet,R20,399.7393746287709,484.97667005531315,180,273.3559546364184,1,I,R20,[0],2388330020796947456,20,H,2.00042921637824
rectangular_magnet,R21,521.9507037013086,386.15755618259027,180,158.7243247666538,1,I,R21,[0],2382312462377593856,21,U,4.53546349837267
rectangular_magnet,R22,208.1969021840353,442.2682354996269,180,8.829368522178925,1,I,R22,[0],-999999,22,GS1,5.30183025471881
rectangular_magnet,R23,468.13105264780836,437.96882002506516,180,147.65590745442006,1,I,R23,[0],-999999,23,GS2,4.36286102674921
rectangular_magnet,R24,425.56984184463664,187.55880923106994,180,-111.71929221960232,1,I,R24,[0],-999999,24,GS3,4.22150051673126
rectangular_magnet,R25,155.25275900389946,214.6477685888631,180,150.9728357343812,1,I,R25,[0],-999999,25,GS4,1.76005518522661
rectangular_magnet,R26,222.69109985972335,409.7376645220508,180,197.67550425494892,1,I,R26,[0],-999999,26,GS5,2.20481611872102
rectangular_magnet,R27,292.3632432658587,138.88892957412642,180,58.522062543664674,1,I,R27,[0],-999999,27,GS6,2.45164217077749
