#OBS_TEMP,281.149994
#ROBOT_TEMP,292.149994
#MDLPARS,0,0.9997970635,-0.006807024613,0,0.004483847745,0.9998102979,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-1086.367969,1926.071753,0,0,0
#EQUINOX,J2000.0
#CENTRE,23 25 40.09,-22 03 10.0 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,350_m20_comissioning Tile 000
#TILING_DATE,2021 07 10 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
-99,Sky-A1-1,-226.46104,82.44066,-99.0,-99.0,-99.0,-99.0,351.7824261,-22.996502643,,,,,,,,,,,,,,,,,,,-226461.04,82440.66,1.0,S,,,,,,,,,,,,,,
-99,Sky-A1-2,-222.23219,93.24117,-99.0,-99.0,-99.0,-99.0,351.8313647,-22.978992897,,,,,,,,,,,,,,,,,,,-222232.19,93241.17,1.0,S,,,,,,,,,,,,,,
-99,Sky-A1-3,-217.48859,103.8257,-99.0,-99.0,-99.0,-99.0,351.8793248,-22.959325535,,,,,,,,,,,,,,,,,,,-217488.59,103825.7,1.0,S,,,,,,,,,,,,,,
-99,Sky-A1-4,-212.24121,114.16975,-99.0,-99.0,-99.0,-99.0,351.9261934,-22.937546866,,,,,,,,,,,,,,,,,,,-212241.21,114169.75,1.0,S,,,,,,,,,,,,,,
-99,Sky-A1-5,-206.50222,124.24934,-99.0,-99.0,-99.0,-99.0,351.9718607,-22.913708297,,,,,,,,,,,,,,,,,,,-206502.22,124249.34,1.0,S,,,,,,,,,,,,,,
-99,Sky-A1-6,-200.2849,134.04112,-99.0,-99.0,-99.0,-99.0,352.0162194,-22.887865952,,,,,,,,,,,,,,,,,,,-200284.9,134041.12,1.0,S,,,,,,,,,,,,,,
-99,Sky-A1-7,-193.60365,143.52243,-99.0,-99.0,-99.0,-99.0,352.059166,-22.860080694,,,,,,,,,,,,,,,,,,,-193603.65,143522.43,1.0,S,,,,,,,,,,,,,,
-99,Sky-A2-1,-3.01251,240.9813,-99.0,-99.0,-99.0,-99.0,352.4999587,-22.066370909,,,,,,,,,,,,,,,,,,,-3012.51,240981.3,1.0,S,,,,,,,,,,,,,,
-99,Sky-A2-2,8.5856,240.84715,-99.0,-99.0,-99.0,-99.0,352.4993904,-22.01808799,,,,,,,,,,,,,,,,,,,8585.6,240847.15,1.0,S,,,,,,,,,,,,,,
-99,Sky-A2-3,20.16382,240.15512,-99.0,-99.0,-99.0,-99.0,352.4963182,-21.969891745,,,,,,,,,,,,,,,,,,,20163.82,240155.12,1.0,S,,,,,,,,,,,,,,
-99,Sky-A2-4,31.69534,238.90682,-99.0,-99.0,-99.0,-99.0,352.4907517,-21.921893503,,,,,,,,,,,,,,,,,,,31695.34,238906.82,1.0,S,,,,,,,,,,,,,,
-99,Sky-A2-5,43.15344,237.10513,-99.0,-99.0,-99.0,-99.0,352.482706,-21.874204104,,,,,,,,,,,,,,,,,,,43153.44,237105.13,1.0,S,,,,,,,,,,,,,,
-99,Sky-A2-6,54.51158,234.75423,-99.0,-99.0,-99.0,-99.0,352.4722021,-21.826933527,,,,,,,,,,,,,,,,,,,54511.58,234754.23,1.0,S,,,,,,,,,,,,,,
-99,Sky-A2-7,65.74346,231.85957,-99.0,-99.0,-99.0,-99.0,352.4592665,-21.78019065,,,,,,,,,,,,,,,,,,,65743.46,231859.57,1.0,S,,,,,,,,,,,,,,
-99,Sky-A3-1,231.67752,66.38214,-99.0,-99.0,-99.0,-99.0,351.7211895,-21.088579177,,,,,,,,,,,,,,,,,,,231677.52,66382.14,1.0,S,,,,,,,,,,,,,,
-99,Sky-A3-2,234.60313,55.15828,-99.0,-99.0,-99.0,-99.0,351.6711362,-21.076233412,,,,,,,,,,,,,,,,,,,234603.13,55158.28,1.0,S,,,,,,,,,,,,,,
-99,Sky-A3-3,236.98531,43.80666,-99.0,-99.0,-99.0,-99.0,351.6205032,-21.066134951,,,,,,,,,,,,,,,,,,,236985.31,43806.66,1.0,S,,,,,,,,,,,,,,
-99,Sky-A3-4,238.81857,32.35357,-99.0,-99.0,-99.0,-99.0,351.5694055,-21.058306859,,,,,,,,,,,,,,,,,,,238818.57,32353.57,1.0,S,,,,,,,,,,,,,,
-99,Sky-A3-5,240.09865,20.82553,-99.0,-99.0,-99.0,-99.0,351.5179593,-21.052767202,,,,,,,,,,,,,,,,,,,240098.65,20825.53,1.0,S,,,,,,,,,,,,,,
-99,Sky-A3-6,240.82258,9.24926,-99.0,-99.0,-99.0,-99.0,351.4662815,-21.049528805,,,,,,,,,,,,,,,,,,,240822.58,9249.26,1.0,S,,,,,,,,,,,,,,
-99,Sky-A3-7,240.98869,2.34844,-99.0,-99.0,-99.0,-99.0,351.4354668,-21.048697183,,,,,,,,,,,,,,,,,,,240988.69,2348.44,1.0,S,,,,,,,,,,,,,,
-99,Sky-A4-1,210.21182,-117.86456,-99.0,-99.0,-99.0,-99.0,350.897039,-21.17368535,,,,,,,,,,,,,,,,,,,210211.82,-117864.56,1.0,S,,,,,,,,,,,,,,
-99,Sky-A4-2,204.2974,-127.84223,-99.0,-99.0,-99.0,-99.0,350.8521421,-21.197991896,,,,,,,,,,,,,,,,,,,204297.4,-127842.23,1.0,S,,,,,,,,,,,,,,
-99,Sky-A4-3,197.90977,-137.52377,-99.0,-99.0,-99.0,-99.0,350.8085316,-21.224270509,,,,,,,,,,,,,,,,,,,197909.77,-137523.77,1.0,S,,,,,,,,,,,,,,
-99,Sky-A4-4,191.06371,-146.88677,-99.0,-99.0,-99.0,-99.0,350.766308,-21.252461281,,,,,,,,,,,,,,,,,,,191063.71,-146886.77,1.0,S,,,,,,,,,,,,,,
-99,Sky-A4-5,183.77509,-155.90952,-99.0,-99.0,-99.0,-99.0,350.7255683,-21.282499773,,,,,,,,,,,,,,,,,,,183775.09,-155909.52,1.0,S,,,,,,,,,,,,,,
-99,Sky-A4-6,176.06079,-164.57115,-99.0,-99.0,-99.0,-99.0,350.6864067,-21.314317338,,,,,,,,,,,,,,,,,,,176060.79,-164571.15,1.0,S,,,,,,,,,,,,,,
-99,Sky-A4-7,167.93867,-172.85157,-99.0,-99.0,-99.0,-99.0,350.6489136,-21.347841222,,,,,,,,,,,,,,,,,,,167938.67,-172851.57,1.0,S,,,,,,,,,,,,,,
-99,Sky-A5-1,-148.4702,-189.83588,-99.0,-99.0,-99.0,-99.0,350.5552485,-22.665076714,,,,,,,,,,,,,,,,,,,-148470.2,-189835.88,1.0,S,,,,,,,,,,,,,,
-99,Sky-A5-2,-157.43205,-182.47249,-99.0,-99.0,-99.0,-99.0,350.5879901,-22.70268067,,,,,,,,,,,,,,,,,,,-157432.05,-182472.49,1.0,S,,,,,,,,,,,,,,
-99,Sky-A5-3,-166.02924,-174.68645,-99.0,-99.0,-99.0,-99.0,350.6226758,-22.738775805,,,,,,,,,,,,,,,,,,,-166029.24,-174686.45,1.0,S,,,,,,,,,,,,,,
-99,Sky-A5-4,-174.24185,-166.49577,-99.0,-99.0,-99.0,-99.0,350.6592258,-22.773277535,,,,,,,,,,,,,,,,,,,-174241.85,-166495.77,1.0,S,,,,,,,,,,,,,,
-99,Sky-A5-5,-182.05086,-157.91943,-99.0,-99.0,-99.0,-99.0,350.6975554,-22.806104985,,,,,,,,,,,,,,,,,,,-182050.86,-157919.43,1.0,S,,,,,,,,,,,,,,
-99,Sky-A5-6,-187.86598,-147.7409,-99.0,-99.0,-99.0,-99.0,350.7428699,-22.831114929,,,,,,,,,,,,,,,,,,,-187865.98,-147740.9,2.0,S,,,,,,,,,,,,,,
-99,Sky-A5-7,-194.75684,-138.53077,-99.0,-99.0,-99.0,-99.0,350.7841645,-22.86013915,,,,,,,,,,,,,,,,,,,-194756.84,-138530.77,2.0,S,,,,,,,,,,,,,,
-99,Sky-H1-1,-181.17025,158.92893,-99.0,-99.0,-99.0,-99.0,352.1289357,-22.808345693,,,,,,,,,,,,,,,,,,,-181170.25,158928.93,1.0,S,,,,,,,,,,,,,,
-99,Sky-H1-2,-173.31368,167.46173,-99.0,-99.0,-99.0,-99.0,352.1675667,-22.775641355,,,,,,,,,,,,,,,,,,,-173313.68,167461.73,1.0,S,,,,,,,,,,,,,,
-99,Sky-H1-3,-165.05567,175.60663,-99.0,-99.0,-99.0,-99.0,352.2044333,-22.741258154,,,,,,,,,,,,,,,,,,,-165055.67,175606.63,1.0,S,,,,,,,,,,,,,,
-99,Sky-H1-4,-156.41534,183.34477,-99.0,-99.0,-99.0,-99.0,352.23945,-22.705276813,,,,,,,,,,,,,,,,,,,-156415.34,183344.77,1.0,S,,,,,,,,,,,,,,
-99,Sky-H1-5,-147.4127,190.65822,-99.0,-99.0,-99.0,-99.0,352.2725362,-22.667781769,,,,,,,,,,,,,,,,,,,-147412.7,190658.22,1.0,S,,,,,,,,,,,,,,
-99,Sky-H1-6,-138.06861,197.53006,-99.0,-99.0,-99.0,-99.0,352.303616,-22.628860982,,,,,,,,,,,,,,,,,,,-138068.61,197530.06,1.0,S,,,,,,,,,,,,,,
-99,Sky-H1-7,-128.4047,203.94434,-99.0,-99.0,-99.0,-99.0,352.3326179,-22.588605603,,,,,,,,,,,,,,,,,,,-128404.7,203944.34,1.0,S,,,,,,,,,,,,,,
-99,Sky-H1-8,-117.46164,208.14361,-99.0,-99.0,-99.0,-99.0,352.3521462,-22.543306747,,,,,,,,,,,,,,,,,,,-117461.64,208143.61,2.0,S,,,,,,,,,,,,,,
-99,Sky-H2-1,-100.81652,218.89973,-99.0,-99.0,-99.0,-99.0,352.400203,-22.473681836,,,,,,,,,,,,,,,,,,,-100816.52,218899.73,1.0,S,,,,,,,,,,,,,,
-99,Sky-H2-2,-89.41924,221.64205,-99.0,-99.0,-99.0,-99.0,352.4131688,-22.426429447,,,,,,,,,,,,,,,,,,,-89419.24,221642.05,2.0,S,,,,,,,,,,,,,,
-99,Sky-H2-3,-79.30977,227.57641,-99.0,-99.0,-99.0,-99.0,352.439389,-22.384095552,,,,,,,,,,,,,,,,,,,-79309.77,227576.41,1.0,S,,,,,,,,,,,,,,
-99,Sky-H2-4,-68.26826,231.12877,-99.0,-99.0,-99.0,-99.0,352.4554276,-22.338105565,,,,,,,,,,,,,,,,,,,-68268.26,231128.77,1.0,S,,,,,,,,,,,,,,
-99,Sky-H2-5,-57.06862,234.14576,-99.0,-99.0,-99.0,-99.0,352.4690478,-22.291459929,,,,,,,,,,,,,,,,,,,-57068.62,234145.76,1.0,S,,,,,,,,,,,,,,
-99,Sky-H2-6,-45.73679,236.62039,-99.0,-99.0,-99.0,-99.0,352.4802205,-22.244267151,,,,,,,,,,,,,,,,,,,-45736.79,236620.39,1.0,S,,,,,,,,,,,,,,
-99,Sky-H2-7,-34.29902,238.54693,-99.0,-99.0,-99.0,-99.0,352.4889221,-22.196636916,,,,,,,,,,,,,,,,,,,-34299.02,238546.93,1.0,S,,,,,,,,,,,,,,
-99,Sky-H2-8,-22.78326,239.92079,-99.0,-99.0,-99.0,-99.0,352.4951342,-22.148685871,,,,,,,,,,,,,,,,,,,-22783.26,239920.79,1.0,S,,,,,,,,,,,,,,
-99,Sky-H3-1,183.0814,153.63008,-99.0,-99.0,-99.0,-99.0,352.1104836,-21.291307616,,,,,,,,,,,,,,,,,,,183081.4,153630.08,2.0,S,,,,,,,,,,,,,,
-99,Sky-H3-2,191.8534,145.85382,-99.0,-99.0,-99.0,-99.0,352.0754713,-21.255161238,,,,,,,,,,,,,,,,,,,191853.4,145853.82,1.0,S,,,,,,,,,,,,,,
