# Robot File 
# Label, 270_m20_comissioning Tile 0
# Date and Time file was created/configured: 15-June-21 16:04:35
# Radial Offset Adjustment, -9999
# Radial offset is in millimetre(mm) with +ve values actioning radial outward movement 
# and -ve values actioning radial inward movement of the magnets. 
# Temp1, -9999
# Temp2, -9999
# Temp1 is the temperature the distortion code assumed the field would be observed at, 
# and Temp2 is the actual temperature it is going to be observed at in degrees C. 
# Radial Scale factor, 1.0
# Radial scale factor is thermal coefficient of invar times temperature difference 
# applied radially relative to the plate centre.

Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Yel,326.6977189592384,135.57395083264242,90,90.96749884006894,1,TR,Yel11,[0],4070351879496114176,11,NA,5.0060375701026
circular_magnet,Mag,446.555953754104,471.90727743055584,90,304.243096684298,1,TR,Mag12,[0],4069853285330928128,12,NA,4.03684391526777
circular_magnet,Mag,159.02543729331126,200.6116139154222,270,329.7691172987089,1,TL,Mag13,[0],4070787320467257344,13,NA,1.5811441573671
circular_magnet,Yel,487.998151724933,215.4349159107709,270,208.0877220847691,1,TL,Yel14,[0],4069515872699643904,14,NA,1.38739967435776
circular_magnet,Mag,171.8590218864484,425.54963048049314,90,218.54365882723343,1,TR,Mag15,[0],4070742034324822528,15,NA,2.38158628613622
circular_magnet,Mag,490.4938641706282,423.8466079291355,90,322.4167055239796,1,TR,Mag16,[0],4069473507143466496,16,NA,4.32162345758625
circular_magnet,Mag,446.84347323271356,136.62859099771734,90,54.308820474688126,1,TR,Mag17,[0],4070274643134280704,17,NA,4.22901744562033
circular_magnet,Gre,377.13154810868133,422.1013302772503,270,111.3250021858725,1,TL,Gre18,[0],4069919844461320704,18,NA,1.51327175915069
circular_magnet,Gre,450.09924059321264,314.2873673437391,90,353.24120100095035,1,TR,Gre19,[0],4069532163529259008,19,NA,5.85431463502625
circular_magnet,Blu,390.09579777416394,271.778569638705,90,24.93951255545454,1,TR,Blu20,[0],4069555528151726080,20,NA,4.34442390790812
circular_magnet,Blu,318.7647810547144,377.2885135619722,90,262.0996666217375,1,TR,Blu21,[0],4069944819673381888,21,NA,0.299248173971787
circular_magnet,Gre,252.99672784589703,182.8107445775324,270,303.14060813701735,1,TL,Gre22,[0],-999999,22,NA,0.106538216000454
circular_magnet,Mag,217.86232124689803,471.6358266985043,270,56.95940542429122,1,TL,Mag23,[0],-999999,23,NA,2.86333797681506
circular_magnet,Mag,526.9395857185972,381.5601433451539,90,337.54542722642134,1,TR,Mag24,[0],-999999,24,NA,4.65738389249542
circular_magnet,Mag,127.84664608626247,251.18573970597149,270,346.39645910084204,1,TL,Mag25,[0],-999999,25,NA,2.18201898687393
circular_magnet,Gre,418.40329942035737,398.27646118930573,90,312.12598560397544,1,TR,Gre26,[0],-999999,26,NA,4.49448034172163
circular_magnet,Yel,450.22085075905966,181.19628131379193,270,224.55725242991093,1,TL,Yel27,[0],-999999,27,NA,1.85264747660079
rectangular_magnet,R01,215.9748694146337,189.34417686178114,180,11.370325310670296,1,I,R01,[0],4070407649689472000,1,A,3.65671458496456
rectangular_magnet,R02,206.37528380100406,427.57267873374417,180,178.20623576424967,1,I,R02,[0],4069985123646160384,2,B,2.49749467078671
rectangular_magnet,R03,372.75555545524213,183.473273074861,180,-116.87726252075504,1,I,R03,[0],4070285432092315648,3,C,4.60667853738556
rectangular_magnet,R04,508.8030424027387,326.47886932695627,180,310.28795152087406,1,I,R04,[0],4069455846236306944,4,D,2.39402312740649
rectangular_magnet,R05,221.56367808258085,302.58287432450726,180,162.31138957764585,1,I,R05,[0],4070721693360062976,5,I,2.12001293537077
rectangular_magnet,R06,256.3993889031533,456.0883774902708,180,322.05825406745566,1,I,R06,[0],4069971517189507072,6,J,0.265662524592888
rectangular_magnet,R07,313.4101947825724,292.09156007443056,180,207.29338020072925,1,I,R07,[0],4070691220598171648,7,K,2.44637432655056
rectangular_magnet,R08,302.9184321151828,500.2211478580317,180,267.01956590752656,1,I,R08,[0],4069904863613944832,8,L,1.62569931922668
rectangular_magnet,R09,275.4910885873,174.2438454517743,180,-139.86427708850033,1,I,R09,[0],4070377653636812800,9,M,5.91714563659251
rectangular_magnet,R10,128.88332575767652,338.4778088498649,180,29.12665066296563,1,I,R10,[0],4070805221881406464,10,N,4.27274369270862
rectangular_magnet,R11,300.55855360513556,128.15529485294033,180,-105.85732601073607,1,I,R11,[0],4070351879496114176,11,O,5.0060375701026
rectangular_magnet,R12,454.51814058966625,445.9400227055974,180,162.94897778638784,1,I,R12,[0],4069853285330928128,12,P,4.03684391526777
rectangular_magnet,R13,172.9376673912598,177.2858708021928,180,149.17623027980522,1,I,R13,[0],4070787320467257344,13,Q,1.5811441573671
rectangular_magnet,R14,504.95764371919967,236.67665698764807,180,38.59557624624466,1,I,R14,[0],4069515872699643904,14,R,1.38739967435776
rectangular_magnet,R15,175.59313052734083,398.6560928522907,180,172.08881608539198,1,I,R15,[0],4070742034324822528,15,S,2.38158628613622
rectangular_magnet,R16,497.6039431916246,397.6435845397616,180,164.80592075955332,1,I,R16,[0],4069473507143466496,16,T,4.32162345758625
rectangular_magnet,R17,419.9154663413342,132.85206769381716,180,-97.99603064655287,1,I,R17,[0],4070274643134280704,17,E,4.22901744562033
rectangular_magnet,R18,352.4364731418119,433.4251254910664,180,294.6209171302004,1,I,R18,[0],4069919844461320704,18,F,1.51327175915069
rectangular_magnet,R19,475.9593033987161,305.96729431437893,180,107.81368047227534,1,I,R19,[0],4069532163529259008,19,G,5.85431463502625
rectangular_magnet,R20,370.5466157429384,252.9232189109863,180,-133.9776417834126,1,I,R20,[0],4069555528151726080,20,H,4.34442390790812
rectangular_magnet,R21,307.26133940527836,401.92028676629633,180,334.9540092261575,1,I,R21,[0],4069944819673381888,21,U,0.299248173971787
rectangular_magnet,R22,240.63719655577023,158.6050663438793,180,207.0364180033382,1,I,R22,[0],-999999,22,GS1,0.106538216000454
rectangular_magnet,R23,225.84451770033826,445.6652995650842,180,162.90222403326032,1,I,R23,[0],-999999,23,GS2,2.86333797681506
rectangular_magnet,R24,535.9135416174876,355.9207169675885,180,160.69698661422262,1,I,R24,[0],-999999,24,GS3,4.65738389249542
rectangular_magnet,R25,148.26077013730585,233.22346224358697,180,131.37598033555406,1,I,R25,[0],-999999,25,GS4,2.18201898687393
rectangular_magnet,R26,434.1522816096642,376.1235558581997,180,144.61123091881007,1,I,R26,[0],-999999,26,GS5,4.49448034172163
rectangular_magnet,R27,463.1425940775709,205.07359079301835,180,28.408371095123698,1,I,R27,[0],-999999,27,GS6,1.85264747660079
