#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,16 00 17.45,-21 52 19.9 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning_within_half_radius Tile 006
#TILING_DATE,2021 06 16 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","Re","GAL_MU_E_R","Mstar","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","SkyFibrePosition","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
12,"6243249128165968384",103.89249,-91.02692,138.128743001182,4.2894652060779,2.42210344865268,1.86736175742522,240.55077,-22.259008,17.1858005523682,16.6037006378174,16.3623008728027,16.2558002471924,16.184700012207,16.631544,17.10024,15.987138,-5.81663582359294,-4.05786660509632,1,19,-99,1,1,-999,"False",108044.28122449,-87419.9916734699,1,103892.49,-91026.92,NA,"P",0.459701283185841,-0.402773982300885
13,"6243427249047693440",-84.89277,-89.92961,123.669386482771,2.12859605973433,0.814201380847431,1.3143946788869,239.68132,-22.25549,18.1091995239258,17.4486999511719,17.1653003692627,17.0049991607666,16.8901996612549,17.49358,18.010653,16.78974,-1.19217462460632,-5.43508502656425,1,19,-99,1,1,-999,"False",-88451.4187755098,-86624.92367347,1,-84892.77,-89929.61,NA,"P",-0.375631725663717,-0.397918628318584
14,"6237409347029207424",-121.50356,-152.84782,195.257704512334,2.59966135423784,0.899153530749286,1.70050782348856,239.51837,-22.515543,17.4796009063721,17.0244998931885,16.8024997711182,16.7229995727539,16.6520004272461,17.022566,17.414778,16.441961,-5.12914674116379,-2.21876506098961,1,19,-99,1,1,-999,"False",-125278.118775509,-145396.90167347,1,-121503.56,-152847.82,NA,"P",-0.537626371681416,-0.67631778761062
15,"6243632892082366720",-34.14268,128.51795,132.975885294233,3.07418578871469,-1.31112963336486,4.38531542207955,239.9163,-21.324242,18.5977993011475,17.5918998718262,17.1247005462646,16.8838996887207,16.7632007598877,17.65131,18.318275,16.735695,-6.01180765874435,-1.85603784337643,1,19,-99,1,1,-999,"False",-35345.9387755081,123837.12432653,1,-34142.68,128517.95,NA,"P",-0.151073805309734,0.568663495575221
16,"6243437625688022016",-19.88468,-68.64047,71.4626799142273,-0.80163106891372,1.28882189286212,4.19273234540375,239.98068,-22.166504,18.1979007720947,16.9165992736816,16.1811008453369,15.8299999237061,15.6124000549316,16.792055,17.749977,15.7567425,2.57422124951969,-5.84023679701978,1,19,-99,1,1,-999,"False",-20796.0587755081,-66514.0876734695,1,-19884.68,-68640.47,NA,"P",-0.0879853097345133,-0.30371889380531
17,"6243499610656575360",-171.24484,12.28691,171.685070358414,2.19392958422884,-0.0716277931557849,2.26555737738462,239.29097,-21.818325,18.5718002319336,17.9505004882813,17.6375007629395,17.5228996276855,17.4256000518799,17.976948,18.454205,17.264986,-3.5303112066745,-3.34402531128208,1,19,-99,1,1,-999,"False",-176670.518775512,12174.3663265301,1,-171244.84,12286.91,NA,"P",-0.757720530973451,0.0543668584070797
18,"6246531685766662400",-134.58715,83.28387,158.271614471134,3.23131578034203,-0.554135667990299,3.78545144833233,239.45795,-21.517286,18.3945007324219,17.4358997344971,17.0496006011963,16.8393001556396,16.702299118042,17.471676,18.14742,16.649565,-4.56114664020652,-6.16826094260921,1,19,-99,1,1,-999,"False",-138933.038775507,80209.1803265308,1,-134587.15,83283.87,NA,"P",-0.595518362831858,0.368512699115044
19,"6243434395872484608",36.05469,-80.3172,88.0385897594691,4.02203405059088,1.99273821310664,2.02929583748424,240.23953,-22.215946,17.43869972229,16.8206996917725,16.5478992462158,16.4207000732422,16.3248996734619,16.854637,17.32387,16.164366,-3.96304250599775,0.160921736666986,1,19,-99,1,1,-999,"False",37704.0412244908,-77687.9796734693,1,36054.69,-80317.2,NA,"P",0.159534026548673,-0.355385840707965
20,"6243651446341661824",90.21907,187.82245,208.366871924659,2.52471912259958,4.26459082989346,4.54331359988571,240.47925,-21.081692,17.0953998565674,16.9370994567871,16.8922004699707,16.861499786377,16.80299949646,16.91093,17.12676,16.521128,-2.03599988180534,-2.54260357840054,NA,NA,NA,1,NA,NA,"",91880.7612244921,178653.42432653,0,90219.07,187822.45,NA,"P",0.399199424778761,0.83107278761062
21,"6237466624712874112",-178.14102,-93.42813,201.154265383405,4.79735026549672,0.483024865198722,4.314325400298,239.2619,-22.263756,15.9068002700806,15.6077995300293,15.5130996704102,15.4772996902466,15.4285001754761,15.611744,15.885537,15.147994,-2.58136463474449,-2.44543988826352,NA,NA,NA,1,NA,NA,"",-183240.33877551,-88493.0396734697,0,-178141.02,-93428.13,NA,"P",-0.788234601769911,-0.413398805309735
NA,"Sky-A1-1",-226.46104,82.44066,NA,NA,NA,NA,239.058359,-21.525721641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-226461.04,82440.66,1,"S",-1.00204,0.364781681415929
NA,"Sky-A1-2",-220.38782,92.46733,NA,NA,NA,NA,239.0852777,-21.483897641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-220387.82,92467.33,2,"S",-0.975167345132743,0.409147477876106
NA,"Sky-A1-3",-222.00068,105.9797,NA,NA,NA,NA,239.0803258,-21.428396047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222000.68,105979.7,0,"S",-0.98230389380531,0.468936725663717
NA,"Sky-A1-4",-210.47976,113.22222,NA,NA,NA,NA,239.130175,-21.397634339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-210479.76,113222.22,2,"S",-0.931326371681416,0.500983274336283
NA,"Sky-A1-5",-204.78839,123.21816,NA,NA,NA,NA,239.1558966,-21.356104816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-204788.39,123218.16,2,"S",-0.906143318584071,0.545213097345133
NA,"Sky-A1-6",-198.62268,132.92867,NA,NA,NA,NA,239.1837208,-21.315771529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-198622.68,132928.67,2,"S",-0.878861415929204,0.588179955752212
NA,"Sky-A1-7",-197.62022,146.5,NA,NA,NA,NA,239.1902268,-21.260409314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-197620.22,146500,0,"S",-0.874425752212389,0.648230088495575
NA,"Sky-A2-1",-3.01251,240.9813,NA,NA,NA,NA,240.0590351,-20.868264008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-3012.51,240981.3,1,"S",-0.0133296902654867,1.0662889380531
NA,"Sky-A2-2",8.5856,240.84715,NA,NA,NA,NA,240.1107499,-20.868831834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,8585.6,240847.15,1,"S",0.0379893805309735,1.0656953539823
NA,"Sky-A2-3",19.82914,236.16902,NA,NA,NA,NA,240.1609934,-20.887246364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,19829.14,236169.02,3,"S",0.0877395575221239,1.04499566371681
NA,"Sky-A2-4",31.69534,238.90682,NA,NA,NA,NA,240.2137982,-20.87688875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,31695.34,238906.82,1,"S",0.140244867256637,1.05710982300885
NA,"Sky-A2-5",44.04872,242.02419,NA,NA,NA,NA,240.2685866,-20.865265205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,44048.72,242024.19,0,"S",0.194905840707965,1.07090349557522
NA,"Sky-A2-6",54.51158,234.75423,NA,NA,NA,NA,240.3155579,-20.894103489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,54511.58,234754.23,1,"S",0.241201681415929,1.03873553097345
NA,"Sky-A2-7",65.74346,231.85957,NA,NA,NA,NA,240.3656648,-20.906098994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,65743.46,231859.57,1,"S",0.290900265486726,1.02592730088496
NA,"Sky-A3-1",231.67752,66.38214,NA,NA,NA,NA,241.1100786,-21.592546143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,231677.52,66382.14,1,"S",1.0251217699115,0.293726283185841
NA,"Sky-A3-2",234.60313,55.15828,NA,NA,NA,NA,241.1234995,-21.639192584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,234603.13,55158.28,1,"S",1.03806694690265,0.244063185840708
NA,"Sky-A3-3",233.05182,43.07956,NA,NA,NA,NA,241.1180472,-21.689316829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,233051.82,43079.56,3,"S",1.03120274336283,0.190617522123894
NA,"Sky-A3-4",243.77318,33.02479,NA,NA,NA,NA,241.163692,-21.73127152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,243773.18,33024.79,0,"S",1.07864238938053,0.146127389380531
NA,"Sky-A3-5",240.09865,20.82553,NA,NA,NA,NA,241.149126,-21.781956841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,240098.65,20825.53,1,"S",1.06238340707965,0.0921483628318584
NA,"Sky-A3-6",238.82392,9.1725,NA,NA,NA,NA,241.1443502,-21.830473659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238823.92,9172.5,2,"S",1.05674300884956,0.0405862831858407
NA,"Sky-A3-7",238.98865,2.32895,NA,NA,NA,NA,241.1452928,-21.858968999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238988.65,2328.95,2,"S",1.05747190265487,0.0103050884955752
NA,"Sky-A4-1",210.21182,-117.86456,NA,NA,NA,NA,241.0188489,-22.359922717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,210211.82,-117864.56,1,"S",0.930140796460177,-0.521524601769911
NA,"Sky-A4-2",204.2974,-127.84223,NA,NA,NA,NA,240.9925,-22.40158567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,204297.4,-127842.23,1,"S",0.903970796460177,-0.565673584070796
NA,"Sky-A4-3",197.90977,-137.52377,NA,NA,NA,NA,240.9639987,-22.442023457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,197909.77,-137523.77,1,"S",0.875706946902655,-0.608512256637168
NA,"Sky-A4-4",187.89242,-144.44874,NA,NA,NA,NA,240.9200071,-22.471734401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,187892.42,-144448.74,3,"S",0.831382389380531,-0.639153716814159
NA,"Sky-A4-5",183.77509,-155.90952,NA,NA,NA,NA,240.9008036,-22.518848458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,183775.09,-155909.52,1,"S",0.813164115044248,-0.689865132743363
NA,"Sky-A4-6",176.06079,-164.57115,NA,NA,NA,NA,240.8662545,-22.555055849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,176060.79,-164571.15,1,"S",0.779030044247788,-0.72819092920354
NA,"Sky-A4-7",166.5449,-171.41703,NA,NA,NA,NA,240.823948,-22.584135316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,166544.9,-171417.03,2,"S",0.736924336283186,-0.758482433628319
NA,"Sky-A5-1",-147.238,-188.26038,NA,NA,NA,NA,239.4082686,-22.654989701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-147238,-188260.38,2,"S",-0.651495575221239,-0.833010530973451
NA,"Sky-A5-2",-157.43205,-182.47249,NA,NA,NA,NA,239.3627486,-22.630295972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-157432.05,-182472.49,1,"S",-0.696601991150442,-0.807400398230088
NA,"Sky-A5-3",-166.02924,-174.68645,NA,NA,NA,NA,239.3241159,-22.597736386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-166029.24,-174686.45,1,"S",-0.734642654867257,-0.77294889380531
NA,"Sky-A5-4",-174.24185,-166.49577,NA,NA,NA,NA,239.2872416,-22.563490039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-174241.85,-166495.77,1,"S",-0.770981637168142,-0.736706946902655
NA,"Sky-A5-5",-179.02917,-155.29828,NA,NA,NA,NA,239.2650002,-22.517499532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-179029.17,-155298.28,3,"S",-0.792164469026549,-0.687160530973451
NA,"Sky-A5-6",-187.86598,-147.7409,NA,NA,NA,NA,239.2257507,-22.485488957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-187865.98,-147740.9,2,"S",-0.831265398230088,-0.653720796460177
NA,"Sky-A5-7",-196.38671,-139.6901,NA,NA,NA,NA,239.1880009,-22.451452652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-196386.71,-139690.1,1,"S",-0.868967743362832,-0.61809778761062
NA,"Sky-H1-1",-181.17025,158.92893,NA,NA,NA,NA,239.2628115,-21.208135873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-181170.25,158928.93,1,"S",-0.801638274336283,0.703225353982301
NA,"Sky-H1-2",-173.31368,167.46173,NA,NA,NA,NA,239.2980986,-21.17274691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-173313.68,167461.73,1,"S",-0.766874690265487,0.74098110619469
NA,"Sky-H1-3",-165.05567,175.60663,NA,NA,NA,NA,239.3351557,-21.138974571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-165055.67,175606.63,1,"S",-0.73033482300885,0.777020486725664
NA,"Sky-H1-4",-156.41534,183.34477,NA,NA,NA,NA,239.373897,-21.106896094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-156415.34,183344.77,1,"S",-0.692103274336283,0.811260044247788
NA,"Sky-H1-5",-146.18928,189.07589,NA,NA,NA,NA,239.4193145,-21.082767741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-146189.28,189075.89,2,"S",-0.646855221238938,0.836618982300885
NA,"Sky-H1-6",-136.92273,195.8907,NA,NA,NA,NA,239.4608285,-21.054512636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-136922.73,195890.7,2,"S",-0.605852787610619,0.866773008849558
NA,"Sky-H1-7",-128.4047,203.94434,NA,NA,NA,NA,239.4993138,-21.021536704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-128404.7,203944.34,1,"S",-0.568162389380531,0.902408584070796
NA,"Sky-H1-8",-117.46164,208.14361,NA,NA,NA,NA,239.5479364,-21.003725959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-117461.64,208143.61,2,"S",-0.519741769911504,0.920989424778761
NA,"Sky-H2-1",-100.81652,218.89973,NA,NA,NA,NA,239.6226415,-20.959601831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-100816.52,218899.73,1,"S",-0.446090796460177,0.968582876106195
NA,"Sky-H2-2",-90.16757,223.49692,NA,NA,NA,NA,239.6702065,-20.940570788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-90167.57,223496.92,1,"S",-0.398971548672566,0.988924424778761
NA,"Sky-H2-3",-79.30977,227.57641,NA,NA,NA,NA,239.7186863,-20.923686421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-79309.77,227576.41,1,"S",-0.350928185840708,1.00697526548673
NA,"Sky-H2-4",-68.26826,231.12877,NA,NA,NA,NA,239.7679705,-20.908987073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-68268.26,231128.77,1,"S",-0.302071946902655,1.02269367256637
NA,"Sky-H2-5",-56.59499,232.20251,NA,NA,NA,NA,239.81991,-20.904077767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-56594.99,232202.51,2,"S",-0.250420309734513,1.02744473451327
NA,"Sky-H2-6",-45.73679,236.62039,NA,NA,NA,NA,239.8685004,-20.886272193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-45736.79,236620.39,1,"S",-0.20237517699115,1.04699287610619
NA,"Sky-H2-7",-34.29902,238.54693,NA,NA,NA,NA,239.9195172,-20.87830824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-34299.02,238546.93,1,"S",-0.151765575221239,1.05551738938053
NA,"Sky-H2-8",-22.78326,239.92079,NA,NA,NA,NA,239.9708743,-20.872632926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-22783.26,239920.79,1,"S",-0.100810884955752,1.0615964159292
NA,"Sky-H3-1",188.44362,158.12971,NA,NA,NA,NA,240.913226,-21.212471501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,188443.62,158129.71,0,"S",0.833821327433628,0.699688982300885
NA,"Sky-H3-2",191.8534,145.85382,NA,NA,NA,NA,240.9299183,-21.262599644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,191853.4,145853.82,1,"S",0.848908849557522,0.645370884955752
NA,"Sky-H3-3",198.64884,136.45402,NA,NA,NA,NA,240.9605057,-21.301595536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,198648.84,136454.02,1,"S",0.878977168141593,0.603778849557522
NA,"Sky-H3-4",204.98415,126.73816,NA,NA,NA,NA,240.9890592,-21.341910721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,204984.15,126738.16,1,"S",0.907009513274336,0.560788318584071
NA,"Sky-H3-5",209.09479,115.75996,NA,NA,NA,NA,241.0082278,-21.387261879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,209094.79,115759.96,2,"S",0.925198185840708,0.512212212389381
NA,"Sky-H3-6",214.42233,105.56546,NA,NA,NA,NA,241.032328,-21.429605717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,214422.33,105565.46,2,"S",0.948771371681416,0.467103805309734
NA,"Sky-H3-7",221.08806,95.92253,NA,NA,NA,NA,241.0618709,-21.469833847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,221088.06,95922.53,1,"S",0.978265752212389,0.424435973451327
NA,"Sky-H3-8",230.12392,86.94241,NA,NA,NA,NA,241.1010992,-21.507500974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,230123.92,86942.41,0,"S",1.01824743362832,0.38470092920354
NA,"Sky-H4-1",239.9828,-22.12059,NA,NA,NA,NA,241.1498895,-21.960706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,239982.8,-22120.59,1,"S",1.06187079646018,-0.0978787168141593
NA,"Sky-H4-2",243.59146,-34.33949,NA,NA,NA,NA,241.1649132,-22.011257396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,243591.46,-34339.49,0,"S",1.07783831858407,-0.151944646017699
NA,"Sky-H4-3",236.74552,-45.08459,NA,NA,NA,NA,241.1360447,-22.056365678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,236745.52,-45084.59,1,"S",1.04754654867257,-0.199489336283186
